invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
544177,82583,HOT BATHS METAL SIGN,12,2011-02-16 14:27:00,2.10,13001,United Kingdom
544179,22914,BLUE COAT RACK PARIS FASHION,6,2011-02-16 14:44:00,4.95,17422,United Kingdom
544180,21066,VINTAGE RED MUG,12,2011-02-16 14:48:00,1.25,14309,United Kingdom
544181,22297,HEART IVORY TRELLIS SMALL,24,2011-02-16 14:56:00,1.25,17175,United Kingdom
544182,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-02-16 15:13:00,2.95,18257,United Kingdom
544186,21390,FILIGRIS HEART WITH BUTTERFLY,1,2011-02-16 15:55:00,2.46,,United Kingdom
544186,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2011-02-16 15:55:00,3.29,,United Kingdom
544186,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,3,2011-02-16 15:55:00,3.29,,United Kingdom
544186,22284,HEN HOUSE DECORATION,1,2011-02-16 15:56:00,3.29,,United Kingdom
544186,37370,RETRO COFFEE MUGS ASSORTED,1,2011-02-16 15:56:00,15.79,,United Kingdom
544186,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,1,2011-02-16 15:56:00,2.46,,United Kingdom
544186,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-02-16 15:56:00,8.29,,United Kingdom
544186,22374,AIRLINE BAG VINTAGE JET SET RED,1,2011-02-16 15:56:00,8.29,,United Kingdom
544186,22386,JUMBO BAG PINK POLKADOT,1,2011-02-16 15:56:00,4.13,,United Kingdom
544186,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-02-16 15:56:00,1.25,,United Kingdom
544186,22406,MONEY BOX KINGS CHOICE DESIGN,1,2011-02-16 15:56:00,2.46,,United Kingdom
544186,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,3,2011-02-16 15:56:00,4.15,,United Kingdom
544187,21745,GAOLERS KEYS DECORATIVE GARDEN ,8,2011-02-16 16:31:00,3.75,14107,United Kingdom
544191,20725,LUNCH BAG RED RETROSPOT,10,2011-02-16 16:57:00,1.65,13089,United Kingdom
544191,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,2011-02-16 16:57:00,3.75,13089,United Kingdom
544193,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-02-17 08:23:00,2.55,12431,Belgium
544193,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-02-17 08:23:00,2.95,12431,Belgium
544194,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2011-02-17 08:40:00,1.06,16839,United Kingdom
544201,82580,BATHROOM METAL SIGN,1,2011-02-17 10:11:00,1.25,,United Kingdom
544201,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2011-02-17 10:11:00,8.29,,United Kingdom
544202,21889,WOODEN BOX OF DOMINOES,1,2011-02-17 10:29:00,3.29,,United Kingdom
544202,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2011-02-17 10:29:00,3.75,,United Kingdom
544203,20694,FLORAL PINK MONSTER,4,2011-02-17 10:30:00,3.75,12362,Belgium
544205,22383,LUNCH BAG SUKI  DESIGN ,1,2011-02-17 10:31:00,4.96,,United Kingdom
544205,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-02-17 10:31:00,29.17,,United Kingdom
544205,22508,DOORSTOP RETROSPOT HEART,1,2011-02-17 10:31:00,7.46,,United Kingdom
544206,22670,FRENCH WC SIGN BLUE METAL,1,2011-02-17 10:33:00,2.46,,United Kingdom
544206,20712,JUMBO BAG WOODLAND ANIMALS,8,2011-02-17 10:33:00,4.13,,United Kingdom
544206,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-02-17 10:33:00,5.79,,United Kingdom
544210,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-17 11:01:00,2.95,14911,EIRE
544214,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-02-17 11:19:00,8.29,,United Kingdom
544214,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-02-17 11:19:00,12.46,,United Kingdom
544278,85176,SEWING SUSAN 21 NEEDLE SET,12,2011-02-17 12:01:00,0.85,15382,United Kingdom
544278,22419,LIPSTICK PEN RED,12,2011-02-17 12:01:00,0.42,15382,United Kingdom
544292,20719,WOODLAND CHARLOTTE BAG,10,2011-02-17 12:33:00,0.85,16745,United Kingdom
544294,21754,HOME BUILDING BLOCK WORD,3,2011-02-17 12:42:00,5.95,15601,United Kingdom
544294,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-02-17 12:42:00,1.25,15601,United Kingdom
544293,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2011-02-17 12:42:00,0.55,17954,United Kingdom
544293,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-02-17 12:42:00,1.95,17954,United Kingdom
544294,22815,CARD PSYCHEDELIC APPLES,24,2011-02-17 12:42:00,0.42,15601,United Kingdom
544298,22993,SET OF 4 PANTRY JELLY MOULDS,36,2011-02-17 12:51:00,1.06,14298,United Kingdom
544303,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-02-17 13:28:00,1.25,18116,United Kingdom
544304,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2011-02-17 13:47:00,2.95,18125,United Kingdom
544304,21166,COOK WITH WINE METAL SIGN ,2,2011-02-17 13:47:00,2.08,18125,United Kingdom
544307,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-02-17 14:04:00,0.42,15903,United Kingdom
544307,22023,EMPIRE BIRTHDAY CARD,24,2011-02-17 14:04:00,0.42,15903,United Kingdom
544309,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-02-17 14:17:00,0.85,15785,United Kingdom
544311,22595,GINGHAM HEART DECORATION,12,2011-02-17 14:19:00,0.85,17841,United Kingdom
544314,21314,SMALL GLASS HEART TRINKET POT,16,2011-02-17 14:42:00,2.10,13767,United Kingdom
544314,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-02-17 14:42:00,3.75,13767,United Kingdom
544314,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-02-17 14:42:00,3.75,13767,United Kingdom
C544318,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2011-02-17 15:02:00,2.10,12989,United Kingdom
544323,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-02-17 15:51:00,2.92,,United Kingdom
544323,21001,ROSE DU SUD WASHBAG ,1,2011-02-17 15:51:00,4.13,,United Kingdom
544323,20685,DOORMAT RED RETROSPOT,1,2011-02-17 15:51:00,14.13,,United Kingdom
544323,17084N,FAIRY DREAMS INCENSE ,1,2011-02-17 15:51:00,0.42,,United Kingdom
544323,22456,NATURAL SLATE CHALKBOARD LARGE ,2,2011-02-17 15:51:00,9.96,,United Kingdom
544323,90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,1,2011-02-17 15:51:00,5.40,,United Kingdom
544323,16219,HOUSE SHAPE PENCIL SHARPENER,1,2011-02-17 15:51:00,1.67,,United Kingdom
544323,22727,ALARM CLOCK BAKELIKE RED ,1,2011-02-17 15:51:00,7.46,,United Kingdom
544325,22483,RED GINGHAM TEDDY BEAR ,1,2011-02-17 16:23:00,2.95,,United Kingdom
544329,21914,BLUE HARMONICA IN BOX ,12,2011-02-17 16:43:00,1.25,17288,United Kingdom
544330,85172,HYACINTH BULB T-LIGHT CANDLES,16,2011-02-17 16:59:00,0.42,17576,United Kingdom
544330,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2011-02-17 16:59:00,0.55,17576,United Kingdom
544336,22064,PINK DOUGHNUT TRINKET POT ,2,2011-02-17 19:36:00,1.65,13230,United Kingdom
544336,22859,EASTER TIN BUNNY BOUQUET,2,2011-02-17 19:36:00,1.65,13230,United Kingdom
544337,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-02-18 08:34:00,0.85,13425,United Kingdom
544338,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-02-18 08:47:00,1.45,12852,United Kingdom
544338,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-18 08:47:00,2.95,12852,United Kingdom
544341,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-02-18 09:43:00,2.10,13012,United Kingdom
544341,22567,20 DOLLY PEGS RETROSPOT,12,2011-02-18 09:43:00,1.25,13012,United Kingdom
544349,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2011-02-18 10:03:00,1.25,16713,United Kingdom
544349,71053,WHITE METAL LANTERN,4,2011-02-18 10:03:00,3.75,16713,United Kingdom
544368,22332,SKULLS PARTY BAG + STICKER SET,6,2011-02-18 11:27:00,1.65,14057,United Kingdom
544368,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-02-18 11:27:00,1.95,14057,United Kingdom
544368,22517,CHILDS GARDEN RAKE PINK,3,2011-02-18 11:27:00,2.10,14057,United Kingdom
544392,21731,RED TOADSTOOL LED NIGHT LIGHT,48,2011-02-18 11:54:00,1.65,14680,United Kingdom
544394,22605,WOODEN CROQUET GARDEN SET,1,2011-02-18 12:02:00,14.95,13932,United Kingdom
544400,85178,VICTORIAN SEWING KIT,60,2011-02-18 12:31:00,1.25,14101,United Kingdom
544408,22696,WICKER WREATH LARGE,2,2011-02-18 13:29:00,1.95,16726,United Kingdom
544408,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2011-02-18 13:29:00,0.42,16726,United Kingdom
544410,84997C,?,-741,2011-02-18 13:54:00,0.00,,United Kingdom
544434,20803,SMALL PINK GLASS SUNDAE DISH,4,2011-02-18 16:12:00,3.29,,United Kingdom
544434,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,2011-02-18 16:12:00,4.13,,United Kingdom
544434,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-02-18 16:12:00,0.85,,United Kingdom
544444,23003,TRAVEL CARD WALLET VINTAGE ROSE ,10,2011-02-20 10:51:00,0.42,13246,United Kingdom
544445,21925,UNION STRIPE CUSHION COVER ,1,2011-02-20 10:56:00,1.25,16746,United Kingdom
544447,22284,HEN HOUSE DECORATION,3,2011-02-20 11:39:00,1.65,16466,United Kingdom
544449,22258,FELT FARM ANIMAL RABBIT,2,2011-02-20 12:14:00,1.25,16115,United Kingdom
544449,21843,RED RETROSPOT CAKE STAND,2,2011-02-20 12:14:00,10.95,16115,United Kingdom
544450,48138,DOORMAT UNION FLAG,4,2011-02-20 12:23:00,7.95,17811,United Kingdom
544450,21743,STAR PORTABLE TABLE LIGHT ,4,2011-02-20 12:23:00,2.95,17811,United Kingdom
544450,84997D,CHILDRENS CUTLERY POLKADOT PINK,5,2011-02-20 12:23:00,4.15,17811,United Kingdom
544450,22514,CHILDS GARDEN SPADE BLUE,4,2011-02-20 12:23:00,2.10,17811,United Kingdom
544454,85205B,PINK FELT EASTER RABBIT GARLAND,3,2011-02-20 13:13:00,2.55,13301,United Kingdom
544459,21868,POTTING SHED TEA MUG,12,2011-02-20 13:52:00,1.25,17838,United Kingdom
544460,20711,JUMBO BAG TOYS ,1,2011-02-20 14:01:00,1.95,16931,United Kingdom
544460,21385,IVORY HANGING DECORATION  HEART,7,2011-02-20 14:01:00,0.85,16931,United Kingdom
544460,22613,PACK OF 20 SPACEBOY NAPKINS,3,2011-02-20 14:01:00,0.85,16931,United Kingdom
544461,15036,ASSORTED COLOURS SILK FAN,24,2011-02-20 14:08:00,0.75,13744,United Kingdom
544461,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-02-20 14:08:00,1.25,13744,United Kingdom
544462,22904,CALENDAR PAPER CUT DESIGN,4,2011-02-20 14:21:00,2.95,17050,United Kingdom
544462,47599A,PINK PARTY BAGS,2,2011-02-20 14:21:00,2.10,17050,United Kingdom
544463,20704,MR ROBOT SOFT TOY,1,2011-02-20 14:31:00,6.95,12988,United Kingdom
544463,21937,STRAWBERRY   PICNIC BAG,1,2011-02-20 14:31:00,2.95,12988,United Kingdom
544463,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,3,2011-02-20 14:31:00,9.95,12988,United Kingdom
544463,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-20 14:31:00,2.95,12988,United Kingdom
544464,20719,WOODLAND CHARLOTTE BAG,10,2011-02-20 14:38:00,0.85,17323,United Kingdom
544464,20658,RED RETROSPOT LUGGAGE TAG,2,2011-02-20 14:38:00,1.25,17323,United Kingdom
544465,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-02-20 15:06:00,4.95,13168,United Kingdom
544466,20726,LUNCH BAG WOODLAND,1,2011-02-20 15:43:00,1.65,14606,United Kingdom
544467,22777,GLASS CLOCHE LARGE,1,2011-02-20 15:51:00,8.50,14502,United Kingdom
544467,21755,LOVE BUILDING BLOCK WORD,1,2011-02-20 15:51:00,5.95,14502,United Kingdom
544467,85131A,BEADED PEARL HEART WHITE ON STICK,1,2011-02-20 15:51:00,1.25,14502,United Kingdom
544467,21385,IVORY HANGING DECORATION  HEART,4,2011-02-20 15:51:00,0.85,14502,United Kingdom
544468,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-02-21 08:33:00,4.95,,EIRE
544469,22560,TRADITIONAL MODELLING CLAY,24,2011-02-21 08:35:00,1.25,,EIRE
544470,22109,FULL ENGLISH BREAKFAST PLATE,4,2011-02-21 08:38:00,3.75,12707,France
544471,82581,TOILET METAL SIGN,24,2011-02-21 08:50:00,0.55,18094,United Kingdom
544474,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-02-21 09:52:00,0.29,12423,Belgium
544476,84836,ZINC METAL HEART DECORATION,2,2011-02-21 09:58:00,1.25,14796,United Kingdom
544476,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-02-21 09:58:00,1.25,14796,United Kingdom
544476,22993,SET OF 4 PANTRY JELLY MOULDS,6,2011-02-21 09:58:00,1.25,14796,United Kingdom
544476,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-02-21 09:58:00,2.10,14796,United Kingdom
544477,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2011-02-21 10:07:00,1.25,16029,United Kingdom
544479,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,60,2011-02-21 10:28:00,2.10,14646,Netherlands
544484,21584,RETROSPOT SMALL TUBE MATCHES,20,2011-02-21 11:10:00,1.65,15321,United Kingdom
544484,20685,DOORMAT RED RETROSPOT,6,2011-02-21 11:10:00,7.95,15321,United Kingdom
544485,22988,SOLDIERS EGG CUP ,12,2011-02-21 11:35:00,1.25,17757,United Kingdom
544495,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-02-21 11:42:00,0.29,12766,Portugal
544556,22859,EASTER TIN BUNNY BOUQUET,6,2011-02-21 12:29:00,1.65,13477,United Kingdom
C544557,85150,LADIES & GENTLEMEN METAL SIGN,-1,2011-02-21 12:31:00,2.55,17422,United Kingdom
544568,22963,JAM JAR WITH GREEN LID,12,2011-02-21 12:54:00,0.85,15065,United Kingdom
544569,22291,HANGING CHICK CREAM DECORATION,24,2011-02-21 12:58:00,1.45,16980,United Kingdom
544569,22668,PINK BABY BUNTING,5,2011-02-21 12:58:00,2.95,16980,United Kingdom
544571,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-02-21 13:07:00,8.50,15146,United Kingdom
544571,22148,EASTER CRAFT 4 CHICKS ,12,2011-02-21 13:07:00,1.95,15146,United Kingdom
544571,22522,CHILDS GARDEN FORK BLUE ,12,2011-02-21 13:07:00,0.85,15146,United Kingdom
544572,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-02-21 13:21:00,1.25,14639,United Kingdom
544574,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-02-21 13:51:00,0.42,12365,Cyprus
544574,22478,BIRDHOUSE GARDEN MARKER ,10,2011-02-21 13:51:00,1.25,12365,Cyprus
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,5.79,,United Kingdom
544586,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-21 15:04:00,2.95,17338,United Kingdom
544586,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-02-21 15:04:00,4.95,17338,United Kingdom
544586,21161,KEEP OUT BOYS DOOR HANGER ,2,2011-02-21 15:04:00,1.45,17338,United Kingdom
544586,21329,DINOSAURS  WRITING SET ,4,2011-02-21 15:04:00,1.65,17338,United Kingdom
544586,21156,RETROSPOT CHILDRENS APRON,3,2011-02-21 15:04:00,1.95,17338,United Kingdom
544586,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,2011-02-21 15:04:00,4.95,17338,United Kingdom
544586,22436,12 COLOURED PARTY BALLOONS,9,2011-02-21 15:04:00,0.65,17338,United Kingdom
544586,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,2011-02-21 15:04:00,0.85,17338,United Kingdom
544586,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-02-21 15:04:00,3.75,17338,United Kingdom
C544587,AMAZONFEE,AMAZON FEE,-1,2011-02-21 15:07:00,5575.28,,United Kingdom
544591,22919,HERB MARKER MINT,24,2011-02-21 15:20:00,0.65,13044,United Kingdom
544596,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-02-21 17:35:00,0.85,16441,United Kingdom
544597,21112,SWISS ROLL TOWEL PINK  SPOTS,1,2011-02-21 17:42:00,2.95,16014,United Kingdom
544597,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-02-21 17:42:00,0.55,16014,United Kingdom
544597,84898F,YELLOW FLOWERS FELT HANDBAG KIT,1,2011-02-21 17:42:00,2.10,16014,United Kingdom
544598,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,3,2011-02-21 18:10:00,2.46,,United Kingdom
544599,84988,SET OF 72 PINK HEART PAPER DOILIES,3,2011-02-21 18:15:00,2.92,,United Kingdom
544599,22994,TRAVEL CARD WALLET RETROSPOT,4,2011-02-21 18:15:00,0.83,,United Kingdom
544599,22027,TEA PARTY BIRTHDAY CARD,3,2011-02-21 18:15:00,0.83,,United Kingdom
544599,22178,VICTORIAN GLASS HANGING T-LIGHT,4,2011-02-21 18:15:00,2.46,,United Kingdom
544601,20749,ASSORTED COLOUR MINI CASES,2,2011-02-22 09:00:00,7.95,16638,United Kingdom
544601,20750,RED RETROSPOT MINI CASES,2,2011-02-22 09:00:00,7.95,16638,United Kingdom
544602,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-02-22 09:01:00,0.42,13767,United Kingdom
544602,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-02-22 09:01:00,0.42,13767,United Kingdom
544634,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-02-22 11:02:00,0.42,17994,United Kingdom
544634,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,2011-02-22 11:02:00,2.95,17994,United Kingdom
544637,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-02-22 11:20:00,0.55,16546,United Kingdom
544637,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-02-22 11:20:00,4.95,16546,United Kingdom
544637,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4,2011-02-22 11:20:00,9.95,16546,United Kingdom
544646,85099F,JUMBO BAG STRAWBERRY,2,2011-02-22 12:06:00,1.95,17075,United Kingdom
544646,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,2011-02-22 12:06:00,1.49,17075,United Kingdom
544646,22799,SWEETHEART WIRE FRUIT BOWL,2,2011-02-22 12:06:00,8.50,17075,United Kingdom
544648,82567,"AIRLINE LOUNGE,METAL SIGN",3,2011-02-22 12:24:00,2.10,15722,United Kingdom
544654,22316,200 BENDY SKULL STRAWS,1,2011-02-22 12:56:00,1.25,16913,United Kingdom
544657,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-02-22 13:08:00,3.25,14895,United Kingdom
544657,22776,SWEETHEART CAKESTAND 3 TIER,3,2011-02-22 13:08:00,9.95,14895,United Kingdom
544657,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-02-22 13:08:00,1.25,14895,United Kingdom
544657,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2011-02-22 13:08:00,3.75,14895,United Kingdom
544657,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-22 13:08:00,0.55,14895,United Kingdom
544657,22970,LONDON BUS COFFEE MUG,6,2011-02-22 13:08:00,2.55,14895,United Kingdom
544660,22076,6 RIBBONS EMPIRE  ,12,2011-02-22 13:47:00,1.65,15078,United Kingdom
544661,22606,WOODEN SKITTLES GARDEN SET,2,2011-02-22 13:59:00,15.95,15303,United Kingdom
544661,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-02-22 13:59:00,1.69,15303,United Kingdom
544661,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-02-22 13:59:00,9.95,15303,United Kingdom
544662,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-02-22 14:10:00,2.95,12845,United Kingdom
544663,22568,FELTCRAFT CUSHION OWL,8,2011-02-22 14:43:00,3.75,18188,United Kingdom
544666,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-02-22 15:00:00,6.95,16907,United Kingdom
544666,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-02-22 15:00:00,5.95,16907,United Kingdom
544666,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-02-22 15:00:00,8.50,16907,United Kingdom
544667,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,16,2011-02-22 15:09:00,3.75,17511,United Kingdom
544667,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-02-22 15:09:00,0.42,17511,United Kingdom
544672,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",48,2011-02-22 15:45:00,0.85,14646,Netherlands
544672,20723,STRAWBERRY CHARLOTTE BAG,100,2011-02-22 15:45:00,0.72,14646,Netherlands
544673,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,6,2011-02-22 15:46:00,0.85,13421,United Kingdom
544676,21213,PACK OF 72 SKULL CAKE CASES,3,2011-02-22 16:03:00,0.55,17841,United Kingdom
544676,21054,NURSE'S BAG SOFT TOY,1,2011-02-22 16:03:00,8.95,17841,United Kingdom
544677,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-02-22 16:13:00,0.95,18196,United Kingdom
544677,21319,GLASS CHALICE GREEN  SMALL ,3,2011-02-22 16:13:00,1.65,18196,United Kingdom
544678,85175,CACTI T-LIGHT CANDLES,16,2011-02-22 16:15:00,0.42,13077,United Kingdom
544678,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-02-22 16:15:00,2.95,13077,United Kingdom
544681,22480,RED TEA TOWEL CLASSIC DESIGN,1,2011-02-22 16:28:00,2.46,,United Kingdom
544681,21688,SILVER PLATE CANDLE BOWL SMALL,1,2011-02-22 16:28:00,5.79,,United Kingdom
544681,22194,BLACK DINER WALL CLOCK,1,2011-02-22 16:28:00,16.63,,United Kingdom
544681,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2011-02-22 16:28:00,10.79,,United Kingdom
544681,21993,FLORAL FOLK STATIONERY SET,1,2011-02-22 16:28:00,2.46,,United Kingdom
544681,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-02-22 16:28:00,1.25,,United Kingdom
544684,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,2,2011-02-22 16:32:00,8.29,,United Kingdom
544684,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-02-22 16:32:00,5.79,,United Kingdom
544684,22179,SET 10 LIGHTS NIGHT OWL,1,2011-02-22 16:32:00,13.29,,United Kingdom
544684,21718,RED METAL BEACH SPADE ,2,2011-02-22 16:32:00,2.46,,United Kingdom
544684,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2011-02-22 16:32:00,2.95,,United Kingdom
544684,23006,TRAVEL CARD WALLET FLOWER MEADOW,2,2011-02-22 16:32:00,0.83,,United Kingdom
544685,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-02-22 17:13:00,0.85,13285,United Kingdom
544685,23231,WRAP DOILEY DESIGN,25,2011-02-22 17:13:00,0.42,13285,United Kingdom
544685,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-02-22 17:13:00,0.42,13285,United Kingdom
544686,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-02-22 17:20:00,1.95,12748,United Kingdom
544686,20713,JUMBO BAG OWLS,1,2011-02-22 17:20:00,1.95,12748,United Kingdom
544687,20832,RED FLOCK LOVE HEART PHOTO FRAME,24,2011-02-22 17:25:00,0.85,13184,United Kingdom
544691,21914,BLUE HARMONICA IN BOX ,12,2011-02-23 09:09:00,1.25,13804,United Kingdom
544691,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-02-23 09:09:00,2.55,13804,United Kingdom
544691,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,2011-02-23 09:09:00,1.49,13804,United Kingdom
544692,22491,PACK OF 12 COLOURED PENCILS,12,2011-02-23 09:14:00,0.85,17499,United Kingdom
544692,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-02-23 09:14:00,0.29,17499,United Kingdom
544692,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-02-23 09:14:00,0.29,17499,United Kingdom
544694,48194,DOORMAT HEARTS,2,2011-02-23 09:30:00,7.95,17706,United Kingdom
544701,22849,BREAD BIN DINER STYLE MINT,1,2011-02-23 10:27:00,16.95,17428,United Kingdom
544701,22815,CARD PSYCHEDELIC APPLES,12,2011-02-23 10:27:00,0.42,17428,United Kingdom
544702,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-02-23 10:27:00,1.95,17135,United Kingdom
544717,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-02-23 10:44:00,9.95,18172,United Kingdom
544717,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-02-23 10:44:00,1.65,18172,United Kingdom
544724,85152,HAND OVER THE CHOCOLATE   SIGN ,24,2011-02-23 10:46:00,2.10,15605,United Kingdom
544754,82581,TOILET METAL SIGN,12,2011-02-23 10:58:00,0.55,16394,United Kingdom
544767,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-02-23 11:10:00,5.79,,United Kingdom
544768,48116,DOORMAT MULTICOLOUR STRIPE,1,2011-02-23 11:10:00,14.13,,United Kingdom
544768,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-02-23 11:10:00,5.79,,United Kingdom
544768,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2011-02-23 11:10:00,4.13,,United Kingdom
544770,22197,SMALL POPCORN HOLDER,2,2011-02-23 11:11:00,1.63,,United Kingdom
544770,22379,RECYCLING BAG RETROSPOT ,1,2011-02-23 11:11:00,4.96,,United Kingdom
544772,22781,GUMBALL MAGAZINE RACK,1,2011-02-23 11:12:00,14.96,,United Kingdom
544771,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-02-23 11:12:00,5.79,,United Kingdom
544771,21658,GLASS  BEURRE DISH,1,2011-02-23 11:12:00,8.29,,United Kingdom
544771,22469,HEART OF WICKER SMALL,1,2011-02-23 11:12:00,4.13,,United Kingdom
544772,22196,SMALL HEART MEASURING SPOONS,1,2011-02-23 11:12:00,1.63,,United Kingdom
544774,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2011-02-23 11:32:00,2.95,17711,United Kingdom
544776,21240,BLUE POLKADOT CUP,4,2011-02-23 11:39:00,1.63,,United Kingdom
544776,21238,RED RETROSPOT CUP,4,2011-02-23 11:39:00,1.63,,United Kingdom
544776,22896,PEG BAG APPLES DESIGN,1,2011-02-23 11:39:00,5.79,,United Kingdom
